,Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Sales Method
1672,Sports Direct,1197831,2021-04-26,South,Tennessee,Knoxville,Women's Apparel,53.0,181,959,681,Online
1673,West Gear,1185732,2021-06-10,Northeast,New York,Albany,Women's Apparel,69.0,181,1249,774,Online
1674,Sports Direct,1185732,2021-04-16,Midwest,Michigan,Detroit,Men's Street Footwear,32.0,181,579,348,Online
1675,West Gear,1185732,2021-04-11,West,Utah,Salt Lake City,Men's Street Footwear,27.0,181,489,244,Online
1676,Sports Direct,1197831,2021-09-05,West,Idaho,Boise,Women's Apparel,49.0,181,887,594,Online
1677,Foot Locker,1128299,2021-12-22,West,Arizona,Phoenix,Men's Street Footwear,44.0,181,796,366,Online
1678,Foot Locker,1185732,2021-03-05,Southeast,South Carolina,Charleston,Women's Street Footwear,24.0,181,434,165,Online
1679,Foot Locker,1185732,2021-03-05,Southeast,South Carolina,Charleston,Men's Apparel,41.0,181,742,356,Online
1680,Sports Direct,1185732,2021-01-06,Southeast,South Carolina,Charleston,Men's Athletic Footwear,34.0,181,615,308,Online
1681,Sports Direct,1185732,2021-03-02,Southeast,North Carolina,Charlotte,Women's Street Footwear,19.0,181,344,179,Online
1682,Sports Direct,1185732,2021-09-02,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,49.0,181,887,443,Online
1683,Amazon,1185732,2021-07-09,Midwest,Ohio,Columbus,Women's Apparel,69.0,181,1249,787,Online
1684,Amazon,1185732,2021-12-09,Midwest,Ohio,Columbus,Men's Athletic Footwear,60.0,181,1086,510,Online
1685,Walmart,1197831,2021-03-19,South,Arkansas,Little Rock,Men's Street Footwear,18.0,181,326,173,Online
1686,Walmart,1197831,2021-05-19,South,Arkansas,Little Rock,Men's Street Footwear,39.0,181,706,381,Online
1687,Kohl's,1189833,2021-02-14,Midwest,Montana,Billings,Men's Street Footwear,41.0,180,738,428,Online
1688,Sports Direct,1197831,2021-04-05,South,Tennessee,Knoxville,Women's Street Footwear,19.0,180,342,185,Online
1689,Sports Direct,1197831,2021-09-03,South,Alabama,Birmingham,Women's Athletic Footwear,41.0,180,738,509,Online
1690,Foot Locker,1128299,2021-06-10,West,Hawaii,Honolulu,Women's Street Footwear,71.0,180,1278,460,Online
1691,Walmart,1128299,2021-07-16,Southeast,Florida,Orlando,Women's Athletic Footwear,82.0,180,1476,635,Online
1692,West Gear,1128299,2021-12-16,Southeast,Florida,Orlando,Women's Athletic Footwear,78.0,180,1404,576,Online
1693,Foot Locker,1128299,2021-07-23,Southeast,Virginia,Richmond,Women's Apparel,96.0,180,1728,691,Online
1694,Foot Locker,1185732,2021-05-19,Midwest,Missouri,St. Louis,Men's Street Footwear,39.0,180,702,358,Online
1695,Kohl's,1128299,2021-07-25,West,New Mexico,Albuquerque,Men's Athletic Footwear,56.0,180,1008,544,Online
1696,Sports Direct,1128299,2021-09-14,Southeast,Georgia,Atlanta,Men's Street Footwear,43.0,180,774,418,Online
1697,Foot Locker,1185732,2021-04-06,Southeast,South Carolina,Charleston,Women's Athletic Footwear,27.0,180,486,209,Online
1698,Sports Direct,1185732,2021-02-04,Southeast,North Carolina,Charlotte,Men's Apparel,44.0,180,792,396,Online
1699,Kohl's,1185732,2021-08-07,Northeast,New Jersey,Newark,Men's Street Footwear,47.0,180,846,406,Online
1700,Amazon,1185732,2021-02-19,Northeast,Vermont,Burlington,Men's Street Footwear,49.0,180,882,467,Online
1701,Walmart,1197831,2020-08-16,South,Texas,Houston,Men's Apparel,35.0,180,630,221,Outlet
1702,West Gear,1128299,2020-02-20,West,Nevada,Las Vegas,Men's Athletic Footwear,51.0,180,918,248,Outlet
1703,West Gear,1128299,2021-11-17,South,Louisiana,New Orleans,Women's Apparel,64.0,180,1152,472,Outlet
1704,Foot Locker,1197831,2021-02-04,South,Louisiana,New Orleans,Men's Athletic Footwear,28.0,180,504,166,Outlet
1705,Kohl's,1128299,2021-11-26,West,New Mexico,Albuquerque,Men's Athletic Footwear,44.0,180,792,341,Outlet
1706,Walmart,1197831,2021-10-21,South,Arkansas,Little Rock,Men's Street Footwear,21.0,180,378,170,Outlet
1707,Sports Direct,1185732,2021-07-13,Northeast,Massachusetts,Boston,Men's Street Footwear,37.0,180,666,220,Outlet
1708,West Gear,1185732,2021-05-18,Northeast,West Virginia,Charleston,Men's Street Footwear,58.0,179,1038,540,Online
1709,Walmart,1197831,2020-08-10,South,Texas,Houston,Men's Apparel,34.0,179,609,207,Outlet
1710,Kohl's,1189833,2021-03-16,West,California,Los Angeles,Women's Athletic Footwear,34.0,179,609,250,Outlet
1711,Sports Direct,1197831,2021-08-31,South,Texas,Dallas,Women's Street Footwear,20.0,179,358,140,Outlet
1712,Foot Locker,1185732,2021-12-03,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,51.0,179,913,529,Outlet
1713,West Gear,1128299,2020-02-15,West,Nevada,Las Vegas,Women's Street Footwear,44.0,179,788,331,Outlet
1714,Sports Direct,1197831,2021-04-06,South,Tennessee,Knoxville,Women's Athletic Footwear,20.0,179,358,193,Outlet
1715,Sports Direct,1197831,2021-05-08,South,Tennessee,Knoxville,Women's Apparel,29.0,179,519,348,Outlet
1716,Sports Direct,1197831,2021-09-10,South,Alabama,Birmingham,Men's Apparel,35.0,179,627,326,Outlet
1717,West Gear,1128299,2021-12-16,Southeast,Florida,Orlando,Men's Apparel,64.0,179,1146,298,Outlet
1718,West Gear,1185732,2021-08-11,West,Utah,Salt Lake City,Men's Athletic Footwear,28.0,179,501,211,Outlet
1719,West Gear,1128299,2021-06-24,West,Oregon,Portland,Women's Athletic Footwear,62.0,179,1110,455,Outlet
1720,West Gear,1128299,2021-10-24,West,Oregon,Portland,Men's Athletic Footwear,37.0,179,662,252,Outlet
1721,West Gear,1128299,2021-03-16,South,Louisiana,New Orleans,Men's Street Footwear,29.0,179,519,239,Outlet
1722,Sports Direct,1197831,2021-10-04,West,Idaho,Boise,Women's Street Footwear,31.0,179,555,233,Outlet
1723,Sports Direct,1197831,2021-10-04,West,Idaho,Boise,Women's Apparel,34.0,179,609,359,Outlet
1724,Sports Direct,1128299,2021-04-13,Southeast,Georgia,Atlanta,Men's Street Footwear,37.0,179,662,285,Outlet
1725,Walmart,1185732,2021-08-17,South,Mississippi,Jackson,Women's Street Footwear,37.0,179,662,291,Outlet
1726,West Gear,1197831,2021-05-19,South,Oklahoma,Oklahoma City,Men's Street Footwear,28.0,179,501,216,Outlet
1727,Amazon,1185732,2021-01-14,Northeast,Massachusetts,Boston,Men's Street Footwear,35.0,179,627,326,Outlet
1728,Amazon,1185732,2021-09-10,Northeast,Vermont,Burlington,Men's Street Footwear,44.0,179,788,386,Outlet
1729,Sports Direct,1197831,2021-05-04,South,Tennessee,Knoxville,Men's Athletic Footwear,25.0,178,445,214,Outlet
1730,West Gear,1128299,2021-05-18,South,Louisiana,New Orleans,Women's Apparel,46.0,178,819,328,Outlet
1731,Sports Direct,1185732,2021-12-16,South,Mississippi,Jackson,Women's Apparel,53.0,178,943,519,Outlet
1732,West Gear,1197831,2021-01-23,South,Arkansas,Little Rock,Men's Street Footwear,17.0,178,303,142,Outlet
1733,Amazon,1185732,2021-12-13,Northeast,Massachusetts,Boston,Men's Street Footwear,51.0,178,908,318,Outlet
1734,Amazon,1185732,2021-05-10,Northeast,Vermont,Burlington,Men's Street Footwear,48.0,177,850,433,Outlet
1735,Sports Direct,1197831,2020-07-27,South,Texas,Houston,Women's Street Footwear,32.0,176,563,253,Online
1736,Kohl's,1189833,2021-03-18,West,California,Los Angeles,Women's Apparel,41.0,176,722,216,Online
1737,Kohl's,1189833,2021-05-10,West,California,Los Angeles,Women's Athletic Footwear,46.0,176,810,405,Online
1738,Kohl's,1189833,2021-05-15,West,California,Los Angeles,Women's Street Footwear,49.0,176,862,440,Online
1739,Kohl's,1189833,2021-05-18,West,California,Los Angeles,Women's Apparel,62.0,176,1091,382,Online
1740,Kohl's,1189833,2021-05-22,West,California,Los Angeles,Women's Athletic Footwear,47.0,176,827,372,Online
1741,Sports Direct,1197831,2021-08-17,South,Texas,Dallas,Men's Street Footwear,23.0,176,405,174,Online
1742,Sports Direct,1197831,2021-09-12,South,Texas,Dallas,Women's Street Footwear,44.0,176,774,364,Online
1743,Sports Direct,1197831,2021-09-29,South,Texas,Dallas,Men's Athletic Footwear,54.0,176,950,485,Online
1744,Sports Direct,1197831,2021-10-12,South,Texas,Dallas,Women's Street Footwear,63.0,176,1109,610,Online
1745,Sports Direct,1197831,2021-10-15,South,Texas,Dallas,Women's Apparel,67.0,176,1179,766,Online
1746,Sports Direct,1197831,2021-03-29,South,Tennessee,Knoxville,Men's Athletic Footwear,24.0,176,422,215,Online
1747,West Gear,1185732,2021-01-12,Southeast,Florida,Orlando,Women's Apparel,44.0,176,774,503,Online
1748,West Gear,1185732,2021-11-09,Northeast,New York,Albany,Women's Apparel,68.0,176,1197,766,Online
1749,Foot Locker,1128299,2021-06-24,Southeast,Virginia,Richmond,Men's Athletic Footwear,62.0,176,1091,502,Online
1750,Sports Direct,1185732,2021-08-16,Midwest,Michigan,Detroit,Women's Apparel,45.0,176,792,539,Online
1751,Sports Direct,1185732,2021-12-15,Midwest,Michigan,Detroit,Men's Athletic Footwear,46.0,176,810,429,Online
1752,Sports Direct,1197831,2021-09-05,West,Idaho,Boise,Men's Street Footwear,50.0,176,880,440,Online
1753,Foot Locker,1197831,2021-12-04,West,Idaho,Boise,Women's Street Footwear,56.0,176,986,513,Online
1754,Kohl's,1128299,2021-08-26,West,New Mexico,Albuquerque,Men's Athletic Footwear,60.0,176,1056,549,Online
1755,Sports Direct,1128299,2021-06-13,Southeast,Georgia,Atlanta,Men's Street Footwear,46.0,176,810,429,Online
1756,Foot Locker,1185732,2021-10-07,Southeast,South Carolina,Charleston,Women's Street Footwear,41.0,176,722,281,Online
1757,Foot Locker,1185732,2021-10-07,Southeast,South Carolina,Charleston,Women's Athletic Footwear,41.0,176,722,289,Online
1758,Sports Direct,1185732,2021-08-03,Southeast,North Carolina,Charlotte,Men's Apparel,53.0,176,933,448,Online
1759,Sports Direct,1185732,2021-10-04,Southeast,North Carolina,Charlotte,Women's Apparel,48.0,176,845,532,Online
1760,Walmart,1185732,2021-07-16,South,Mississippi,Jackson,Women's Apparel,61.0,176,1074,655,Online
1761,Walmart,1185732,2021-10-18,South,Mississippi,Jackson,Men's Street Footwear,32.0,176,563,304,Online
1762,Sports Direct,1197831,2021-01-23,South,Mississippi,Jackson,Men's Street Footwear,24.0,176,422,215,Online
1763,Foot Locker,1185732,2021-12-16,Northeast,West Virginia,Charleston,Men's Street Footwear,60.0,176,1056,549,Online
1764,Amazon,1185732,2021-08-11,Northeast,Vermont,Burlington,Men's Street Footwear,58.0,176,1021,612,Online
1765,Sports Direct,1197831,2020-07-23,South,Texas,Houston,Men's Apparel,26.0,176,458,156,Outlet
1766,Kohl's,1189833,2021-03-22,West,California,Los Angeles,Women's Athletic Footwear,36.0,176,634,247,Outlet
1767,West Gear,1128299,2020-02-03,West,Nevada,Las Vegas,Women's Street Footwear,46.0,176,810,389,Outlet
1768,Sports Direct,1197831,2021-05-18,South,Tennessee,Knoxville,Women's Athletic Footwear,44.0,176,774,465,Outlet
1769,Foot Locker,1128299,2021-11-24,Southeast,Virginia,Richmond,Women's Apparel,60.0,176,1056,348,Outlet
1770,Sports Direct,1128299,2021-12-23,Southeast,Virginia,Richmond,Women's Athletic Footwear,51.0,176,898,350,Outlet
1771,Sports Direct,1185732,2021-01-19,Southeast,Virginia,Richmond,Women's Street Footwear,18.0,176,317,101,Outlet
1772,West Gear,1128299,2021-05-18,South,Louisiana,New Orleans,Men's Street Footwear,32.0,176,563,242,Outlet
1773,West Gear,1197831,2021-04-05,West,Idaho,Boise,Women's Apparel,23.0,176,405,231,Outlet
1774,Kohl's,1128299,2021-11-26,West,New Mexico,Albuquerque,Men's Street Footwear,47.0,176,827,339,Outlet
1775,West Gear,1197831,2021-11-20,South,Arkansas,Little Rock,Men's Street Footwear,18.0,176,317,146,Outlet
1776,Kohl's,1197831,2021-01-16,South,Oklahoma,Oklahoma City,Men's Street Footwear,17.0,176,299,114,Outlet
1777,Foot Locker,1185732,2021-06-08,Northeast,Rhode Island,Providence,Men's Street Footwear,36.0,176,634,253,Outlet
1778,Foot Locker,1185732,2021-06-07,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.0,175,7875,2756,Outlet
1779,Foot Locker,1185732,2021-06-26,Midwest,Illinois,Chicago,Women's Street Footwear,50.0,175,8750,3063,Outlet
1780,Foot Locker,1185732,2021-07-03,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.0,175,7000,2800,Outlet
1781,Foot Locker,1185732,2021-07-04,Midwest,Illinois,Chicago,Men's Apparel,50.0,175,8750,3063,Outlet
1782,Foot Locker,1185732,2021-07-21,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.0,175,7000,2800,Outlet
1783,Foot Locker,1185732,2021-07-22,Midwest,Illinois,Chicago,Men's Apparel,50.0,175,8750,3063,Outlet
1784,Foot Locker,1185732,2021-08-02,Midwest,Illinois,Chicago,Women's Athletic Footwear,50.0,175,8750,3500,Outlet
1785,Foot Locker,1185732,2021-10-30,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,35.0,175,6125,2450,Outlet
1786,Foot Locker,1185732,2021-11-05,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,40.0,175,7000,2800,Outlet
1787,Foot Locker,1185732,2021-11-08,Northeast,Pennsylvania,Philadelphia,Women's Apparel,50.0,175,8750,2188,Outlet
1788,Foot Locker,1185732,2021-12-12,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,45.0,175,7875,2756,Outlet
1789,Foot Locker,1185732,2020-10-31,Midwest,Minnesota,Minneapolis,Women's Street Footwear,30.0,175,5250,1575,In-store
1790,Foot Locker,1185732,2020-11-03,Midwest,Minnesota,Minneapolis,Women's Apparel,40.0,175,7000,3150,In-store
1791,Foot Locker,1185732,2020-11-09,Midwest,Minnesota,Minneapolis,Women's Apparel,40.0,175,7000,3150,In-store
1792,Foot Locker,1185732,2020-11-17,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,40.0,175,7000,2100,Outlet
1793,Foot Locker,1185732,2020-11-18,Midwest,Minnesota,Minneapolis,Women's Street Footwear,35.0,175,6125,1838,Outlet
1794,Foot Locker,1185732,2020-11-25,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,40.0,175,7000,2450,Outlet
1795,Foot Locker,1185732,2020-12-01,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,35.0,175,6125,2144,Outlet
1796,Foot Locker,1185732,2020-12-25,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,45.0,175,7875,2756,Outlet
1797,Foot Locker,1185732,2021-05-29,Midwest,Nebraska,Omaha,Women's Street Footwear,25.0,175,4375,1531,Outlet
1798,Foot Locker,1185732,2021-06-22,Midwest,Nebraska,Omaha,Women's Street Footwear,30.0,175,5250,1838,Outlet
1799,Foot Locker,1185732,2021-06-29,Midwest,Nebraska,Omaha,Women's Athletic Footwear,35.0,175,6125,2450,Outlet
1800,Foot Locker,1185732,2021-06-30,Midwest,Nebraska,Omaha,Men's Apparel,45.0,175,7875,2756,Outlet
1801,Amazon,1185732,2021-10-25,Northeast,Maine,Portland,Men's Athletic Footwear,40.0,175,7000,2450,Outlet
1802,Amazon,1185732,2021-11-07,Northeast,Maine,Portland,Women's Street Footwear,45.0,175,7875,3150,Outlet
1803,Amazon,1185732,2021-11-14,Northeast,Maine,Portland,Women's Athletic Footwear,45.0,175,7875,2363,Outlet
1804,Amazon,1185732,2021-11-20,Northeast,Maine,Portland,Women's Athletic Footwear,45.0,175,7875,2363,Outlet
1805,Amazon,1185732,2021-12-24,Northeast,Maine,Portland,Women's Athletic Footwear,45.0,175,7875,2363,Outlet
1806,Amazon,1185732,2021-02-22,West,Alaska,Anchorage,Women's Athletic Footwear,50.0,175,8750,2188,Outlet
1807,Foot Locker,1128299,2021-01-10,West,Alaska,Anchorage,Men's Apparel,50.0,175,8750,1313,Outlet
1808,Foot Locker,1128299,2021-05-25,Southeast,Virginia,Richmond,Men's Apparel,45.0,175,7875,3150,In-store
1809,West Gear,1128299,2021-05-25,West,Oregon,Portland,Men's Apparel,45.0,175,7875,3150,In-store
1810,West Gear,1128299,2021-02-17,South,Louisiana,New Orleans,Men's Apparel,50.0,175,8750,3938,In-store
1811,West Gear,1128299,2021-04-17,South,Louisiana,New Orleans,Men's Apparel,45.0,175,7875,3544,In-store
1812,Sports Direct,1128299,2021-02-13,Southeast,Georgia,Atlanta,Men's Apparel,45.0,175,7875,2756,Online
1813,Amazon,1185732,2021-04-22,Southeast,Kentucky,Louisville,Men's Athletic Footwear,45.0,175,7875,2756,Online
1814,Amazon,1185732,2021-04-22,Southeast,Kentucky,Louisville,Women's Street Footwear,40.0,175,7000,2800,Online
1815,Amazon,1185732,2021-10-22,Southeast,Kentucky,Louisville,Women's Street Footwear,45.0,175,7875,3150,Online
1816,West Gear,1197831,2021-02-21,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,20.0,175,3500,1400,Online
1817,West Gear,1197831,2021-03-19,South,Oklahoma,Oklahoma City,Men's Apparel,35.0,175,6125,2144,Online
1818,West Gear,1197831,2021-04-20,South,Oklahoma,Oklahoma City,Men's Apparel,40.0,175,7000,2450,Online
1819,Kohl's,1197831,2021-10-14,Midwest,Kansas,Wichita,Women's Athletic Footwear,20.0,175,3500,1225,Online
1820,Kohl's,1197831,2021-10-14,Midwest,Kansas,Wichita,Men's Apparel,30.0,175,5250,1838,Online
1821,Foot Locker,1185732,2021-01-12,Midwest,Kansas,Wichita,Men's Apparel,50.0,175,8750,3063,Online
1822,Foot Locker,1185732,2021-02-12,Midwest,Kansas,Wichita,Men's Athletic Footwear,40.0,175,7000,2100,Online
1823,Foot Locker,1185732,2021-02-12,Midwest,South Dakota,Sioux Falls,Men's Apparel,50.0,175,8750,3063,Online
1824,Foot Locker,1185732,2021-05-13,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,45.0,175,7875,2363,Online
1825,Foot Locker,1185732,2021-06-12,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,35.0,175,6125,1838,Online
1826,Foot Locker,1185732,2021-06-12,Midwest,South Dakota,Sioux Falls,Men's Apparel,45.0,175,7875,2756,Online
1827,Foot Locker,1185732,2021-07-11,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,40.0,175,7000,2100,Online
1828,Foot Locker,1185732,2021-08-12,Midwest,South Dakota,Sioux Falls,Men's Apparel,50.0,175,8750,3063,Online
1829,Foot Locker,1185732,2021-09-13,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,35.0,175,6125,1838,Online
1830,Sports Direct,1185732,2021-11-12,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,45.0,175,7875,2363,Online
1831,Sports Direct,1185732,2021-01-09,Midwest,South Dakota,Sioux Falls,Men's Apparel,45.0,175,7875,2756,Online
1832,Sports Direct,1185732,2021-02-09,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,35.0,175,6125,1838,Online
1833,Sports Direct,1185732,2021-02-09,Midwest,North Dakota,Fargo,Men's Apparel,45.0,175,7875,2756,Online
1834,Sports Direct,1185732,2021-05-10,Midwest,North Dakota,Fargo,Women's Street Footwear,40.0,175,7000,2100,In-store
1835,Sports Direct,1185732,2021-06-09,Midwest,North Dakota,Fargo,Women's Athletic Footwear,30.0,175,5250,1575,In-store
1836,Sports Direct,1185732,2021-06-09,Midwest,North Dakota,Fargo,Men's Apparel,40.0,175,7000,2450,In-store
1837,Sports Direct,1185732,2021-07-08,Midwest,North Dakota,Fargo,Women's Athletic Footwear,40.0,175,7000,2100,In-store
1838,Sports Direct,1185732,2021-08-09,Midwest,North Dakota,Fargo,Men's Apparel,50.0,175,8750,3063,In-store
1839,Sports Direct,1185732,2021-09-10,Midwest,North Dakota,Fargo,Women's Street Footwear,30.0,175,5250,1575,In-store
1840,Foot Locker,1185732,2021-11-09,Midwest,North Dakota,Fargo,Women's Athletic Footwear,40.0,175,7000,2100,In-store
1841,Foot Locker,1185732,2021-03-05,Midwest,Iowa,Des Moines,Men's Athletic Footwear,20.0,175,3500,1225,In-store
1842,Foot Locker,1185732,2021-04-06,Midwest,Iowa,Des Moines,Men's Athletic Footwear,20.0,175,3500,1225,In-store
1843,Foot Locker,1185732,2021-04-06,Midwest,Iowa,Des Moines,Women's Street Footwear,10.0,175,1750,525,In-store
1844,Foot Locker,1185732,2021-06-06,Midwest,Iowa,Des Moines,Women's Athletic Footwear,25.0,175,4375,1313,In-store
1845,Foot Locker,1185732,2021-06-06,Midwest,Iowa,Des Moines,Men's Apparel,35.0,175,6125,3063,In-store
